asset_id,timestamp,vibration_mm_s,bearing_temp_c,discharge_pressure_bar,suction_pressure_bar,rpm,oil_temp_c,failure,severity_tier
COMP-02,2026-02-25 09:00:00,3.406,67.25,57.15,16.03,2997.0,61.15,0,moderate
COMP-02,2026-02-25 10:00:00,2.78,66.24,56.59,16.72,3002.0,59.16,0,moderate
COMP-02,2026-02-25 11:00:00,2.872,64.03,53.04,17.04,2972.0,59.52,0,moderate
COMP-02,2026-02-25 12:00:00,2.877,68.08,54.91,16.7,2992.0,62.83,0,moderate
COMP-02,2026-02-25 13:00:00,2.762,63.51,54.28,17.74,3036.0,58.44,0,moderate
COMP-02,2026-02-25 14:00:00,2.737,68.25,55.6,17.66,3029.0,59.22,0,moderate
COMP-02,2026-02-25 15:00:00,3.009,66.19,54.56,18.66,3011.0,59.02,0,moderate
COMP-02,2026-02-25 16:00:00,3.405,64.21,56.16,16.47,2938.0,62.41,0,moderate
COMP-02,2026-02-25 17:00:00,2.647,62.96,54.32,17.57,2982.0,58.02,0,moderate
COMP-02,2026-02-25 18:00:00,2.944,65.32,53.73,18.21,3011.0,61.3,0,moderate
COMP-02,2026-02-25 19:00:00,3.229,63.76,56.96,17.25,2989.0,57.57,0,moderate
COMP-02,2026-02-25 20:00:00,3.594,65.22,54.95,16.68,3016.0,58.09,0,moderate
COMP-02,2026-02-25 21:00:00,3.282,66.53,56.33,18.56,3020.0,58.81,0,moderate
COMP-02,2026-02-25 22:00:00,2.938,66.77,53.27,18.46,3035.0,59.49,0,moderate
COMP-02,2026-02-25 23:00:00,2.832,67.78,53.57,16.3,2955.0,61.54,0,moderate
COMP-02,2026-02-26 00:00:00,3.339,62.95,53.1,17.66,2991.0,59.64,0,moderate
COMP-02,2026-02-26 01:00:00,3.265,65.48,53.84,17.51,2981.0,60.77,0,moderate
COMP-02,2026-02-26 02:00:00,3.005,62.17,53.98,19.45,2986.0,59.02,0,moderate
COMP-02,2026-02-26 03:00:00,2.938,65.01,53.85,16.49,2998.0,60.09,0,moderate
COMP-02,2026-02-26 04:00:00,3.605,61.89,54.94,17.64,3006.0,61.55,0,moderate
COMP-02,2026-02-26 05:00:00,3.559,69.24,53.5,18.61,3016.0,60.95,0,moderate
COMP-02,2026-02-26 06:00:00,3.118,67.59,53.86,17.9,2981.0,60.84,0,moderate
COMP-02,2026-02-26 07:00:00,3.062,61.92,55.33,18.86,2992.0,57.22,0,moderate
COMP-02,2026-02-26 08:00:00,2.655,63.74,57.94,16.41,3003.0,59.07,0,moderate
COMP-02,2026-02-26 09:00:00,3.013,66.45,55.72,16.97,3002.0,60.19,0,moderate
COMP-02,2026-02-26 10:00:00,3.362,65.47,55.58,17.75,2986.0,59.68,0,moderate
COMP-02,2026-02-26 11:00:00,2.421,65.04,54.6,18.39,2985.0,59.21,0,moderate
COMP-02,2026-02-26 12:00:00,3.181,65.5,52.03,18.0,2995.0,58.7,0,moderate
COMP-02,2026-02-26 13:00:00,3.206,66.71,54.7,18.49,2963.0,61.48,0,moderate
COMP-02,2026-02-26 14:00:00,3.207,69.02,53.47,17.73,2968.0,60.51,0,moderate
COMP-02,2026-02-26 15:00:00,2.804,62.73,56.53,16.95,2995.0,61.31,0,moderate
COMP-02,2026-02-26 16:00:00,2.903,64.59,57.36,18.44,3002.0,63.56,0,moderate
COMP-02,2026-02-26 17:00:00,2.814,61.4,53.64,16.78,3029.0,57.21,0,moderate
COMP-02,2026-02-26 18:00:00,3.597,64.9,54.97,17.23,2960.0,60.39,0,moderate
COMP-02,2026-02-26 19:00:00,3.467,68.28,52.96,16.91,3011.0,59.65,0,moderate
COMP-02,2026-02-26 20:00:00,3.112,65.95,56.24,18.15,3035.0,61.77,0,moderate
COMP-02,2026-02-26 21:00:00,3.01,66.54,56.87,17.94,3007.0,61.49,0,moderate
COMP-02,2026-02-26 22:00:00,2.998,65.36,55.85,17.09,2983.0,59.78,0,moderate
COMP-02,2026-02-26 23:00:00,2.906,63.56,55.48,17.37,2991.0,60.2,0,moderate
COMP-02,2026-02-27 00:00:00,2.436,61.93,54.93,17.72,3045.0,61.53,0,moderate
COMP-02,2026-02-27 01:00:00,3.012,67.9,55.74,18.51,3028.0,61.08,0,moderate
COMP-02,2026-02-27 02:00:00,3.608,64.11,54.59,18.02,2984.0,62.74,0,moderate
COMP-02,2026-02-27 03:00:00,3.088,64.64,54.44,18.23,2981.0,60.4,0,moderate
COMP-02,2026-02-27 04:00:00,2.815,61.08,56.88,18.35,3010.0,59.5,0,moderate
COMP-02,2026-02-27 05:00:00,3.078,63.71,56.17,17.98,3011.0,58.69,0,moderate
COMP-02,2026-02-27 06:00:00,2.934,65.26,54.14,18.17,3035.0,60.31,0,moderate
COMP-02,2026-02-27 07:00:00,2.701,65.68,57.71,17.89,2995.0,58.6,0,moderate
COMP-02,2026-02-27 08:00:00,2.664,68.22,53.96,19.18,2963.0,60.18,0,moderate
COMP-02,2026-02-27 09:00:00,3.011,64.5,57.9,18.42,2993.0,62.6,0,moderate
COMP-02,2026-02-27 10:00:00,2.562,64.79,53.05,19.47,2988.0,61.46,0,moderate
COMP-02,2026-02-27 11:00:00,3.005,68.04,54.78,19.01,2932.0,57.94,0,moderate
COMP-02,2026-02-27 12:00:00,2.974,67.35,55.68,17.84,2993.0,57.26,0,moderate
COMP-02,2026-02-27 13:00:00,3.216,62.18,55.52,17.84,3024.0,57.44,0,moderate
COMP-02,2026-02-27 14:00:00,2.952,67.9,55.27,16.67,3019.0,59.11,0,moderate
COMP-02,2026-02-27 15:00:00,2.684,61.79,56.91,17.11,2992.0,59.51,0,moderate
COMP-02,2026-02-27 16:00:00,3.046,65.94,55.66,18.81,2989.0,61.68,0,moderate
COMP-02,2026-02-27 17:00:00,3.313,66.5,55.77,18.77,2987.0,61.21,0,moderate
COMP-02,2026-02-27 18:00:00,2.841,65.37,54.09,16.38,2986.0,60.86,0,moderate
COMP-02,2026-02-27 19:00:00,3.482,64.25,56.23,19.05,3020.0,59.09,0,moderate
COMP-02,2026-02-27 20:00:00,3.035,64.1,54.34,18.95,3034.0,59.16,0,moderate
COMP-02,2026-02-27 21:00:00,2.893,60.05,56.71,18.89,3019.0,58.99,0,moderate
COMP-02,2026-02-27 22:00:00,2.812,65.3,57.16,18.41,2982.0,62.1,0,moderate
COMP-02,2026-02-27 23:00:00,3.059,65.06,55.12,18.41,2980.0,59.07,0,moderate
COMP-02,2026-02-28 00:00:00,2.972,68.01,55.79,17.85,3037.0,57.8,0,moderate
COMP-02,2026-02-28 01:00:00,2.614,64.46,55.43,17.49,3002.0,59.74,0,moderate
COMP-02,2026-02-28 02:00:00,3.478,63.95,54.89,18.91,2982.0,62.34,0,moderate
COMP-02,2026-02-28 03:00:00,2.899,63.97,54.67,17.79,3002.0,59.9,0,moderate
COMP-02,2026-02-28 04:00:00,3.475,63.32,53.3,14.93,2967.0,59.91,0,moderate
COMP-02,2026-02-28 05:00:00,2.673,64.09,54.01,18.5,2971.0,58.01,0,moderate
COMP-02,2026-02-28 06:00:00,3.288,62.94,55.14,17.16,2985.0,60.81,0,moderate
COMP-02,2026-02-28 07:00:00,3.407,66.23,57.15,18.12,3022.0,61.49,0,moderate
COMP-02,2026-02-28 08:00:00,3.382,65.8,55.51,19.33,2993.0,59.73,0,moderate
COMP-02,2026-02-28 09:00:00,3.12,62.09,56.71,19.68,3017.0,61.12,0,moderate
COMP-02,2026-02-28 10:00:00,3.299,65.19,52.39,18.55,3004.0,55.5,0,moderate
COMP-02,2026-02-28 11:00:00,3.141,67.23,57.04,19.05,2966.0,62.4,0,moderate
COMP-02,2026-02-28 12:00:00,2.691,67.12,55.99,18.6,3039.0,60.17,0,moderate
COMP-02,2026-02-28 13:00:00,3.124,62.92,56.56,18.64,2970.0,58.96,0,moderate
COMP-02,2026-02-28 14:00:00,2.673,67.67,52.09,18.74,2985.0,59.4,0,moderate
COMP-02,2026-02-28 15:00:00,2.632,63.94,54.41,17.15,2988.0,63.26,0,moderate
COMP-02,2026-02-28 16:00:00,3.084,65.04,53.43,16.98,3020.0,60.33,0,moderate
COMP-02,2026-02-28 17:00:00,2.823,64.3,56.07,18.81,2984.0,60.57,0,moderate
COMP-02,2026-02-28 18:00:00,3.477,62.59,55.76,18.25,2978.0,60.08,0,moderate
COMP-02,2026-02-28 19:00:00,3.505,63.44,56.4,18.13,3021.0,59.18,0,moderate
COMP-02,2026-02-28 20:00:00,3.821,67.49,54.43,17.62,2993.0,57.81,0,moderate
COMP-02,2026-02-28 21:00:00,2.591,67.54,56.23,17.71,3016.0,61.13,0,moderate
COMP-02,2026-02-28 22:00:00,2.661,66.36,55.0,19.01,3060.0,59.47,0,moderate
COMP-02,2026-02-28 23:00:00,3.261,64.55,56.76,17.32,2989.0,59.86,0,moderate
COMP-02,2026-03-01 00:00:00,2.905,68.6,56.03,18.01,3011.0,61.61,0,moderate
COMP-02,2026-03-01 01:00:00,2.783,66.98,53.91,17.37,2969.0,61.14,0,moderate
COMP-02,2026-03-01 02:00:00,2.885,64.77,55.43,16.76,2985.0,59.34,0,moderate
COMP-02,2026-03-01 03:00:00,2.978,61.09,52.92,18.09,3008.0,60.76,0,moderate
COMP-02,2026-03-01 04:00:00,3.199,66.72,56.79,18.59,3036.0,61.11,0,moderate
COMP-02,2026-03-01 05:00:00,2.456,67.48,56.0,17.15,2961.0,58.89,0,moderate
COMP-02,2026-03-01 06:00:00,3.122,65.86,56.06,17.43,3010.0,59.38,0,moderate
COMP-02,2026-03-01 07:00:00,2.942,61.18,56.38,17.05,2971.0,60.46,0,moderate
COMP-02,2026-03-01 08:00:00,2.762,65.4,55.33,18.11,2993.0,61.14,0,moderate
COMP-02,2026-03-01 09:00:00,3.417,69.35,52.81,17.61,2986.0,60.61,0,moderate
COMP-02,2026-03-01 10:00:00,2.871,64.69,56.45,16.3,2981.0,60.6,0,moderate
COMP-02,2026-03-01 11:00:00,2.897,68.93,53.9,17.72,3004.0,59.37,0,moderate
COMP-02,2026-03-01 12:00:00,2.916,66.4,53.77,18.83,2975.0,58.63,0,moderate
COMP-02,2026-03-01 13:00:00,3.468,65.09,56.13,18.93,2919.0,60.75,0,moderate
COMP-02,2026-03-01 14:00:00,3.033,67.81,54.21,18.97,2989.0,58.97,0,moderate
COMP-02,2026-03-01 15:00:00,2.979,63.78,55.25,17.21,2980.0,59.32,0,moderate
COMP-02,2026-03-01 16:00:00,3.265,62.53,56.09,17.05,2989.0,57.28,0,moderate
COMP-02,2026-03-01 17:00:00,2.33,62.57,56.04,17.48,2980.0,59.12,0,moderate
COMP-02,2026-03-01 18:00:00,3.061,65.42,56.65,18.78,3012.0,59.37,0,moderate
COMP-02,2026-03-01 19:00:00,3.065,65.89,54.17,18.75,3014.0,58.53,0,moderate
COMP-02,2026-03-01 20:00:00,3.248,63.64,54.54,18.0,2967.0,58.65,0,moderate
COMP-02,2026-03-01 21:00:00,3.088,67.44,55.53,18.89,3029.0,60.13,0,moderate
COMP-02,2026-03-01 22:00:00,2.661,65.18,53.07,18.49,3016.0,60.81,0,moderate
COMP-02,2026-03-01 23:00:00,2.502,66.66,53.8,17.61,2988.0,60.83,0,moderate
COMP-02,2026-03-02 00:00:00,3.191,63.64,53.67,17.72,2996.0,60.95,0,moderate
COMP-02,2026-03-02 01:00:00,2.853,64.64,51.85,16.99,3023.0,61.51,0,moderate
COMP-02,2026-03-02 02:00:00,2.901,61.47,54.19,17.9,2988.0,61.87,0,moderate
COMP-02,2026-03-02 03:00:00,2.743,64.44,55.02,17.51,3018.0,59.75,0,moderate
COMP-02,2026-03-02 04:00:00,3.004,65.45,55.24,17.2,3007.0,59.31,0,moderate
COMP-02,2026-03-02 05:00:00,2.978,63.88,54.31,17.41,3021.0,61.13,0,moderate
COMP-02,2026-03-02 06:00:00,2.634,64.88,53.71,19.2,3014.0,57.84,0,moderate
COMP-02,2026-03-02 07:00:00,3.231,65.48,54.82,17.63,2985.0,59.86,0,moderate
COMP-02,2026-03-02 08:00:00,2.786,63.93,54.24,19.26,3004.0,58.73,0,moderate
COMP-02,2026-03-02 09:00:00,3.428,64.47,51.46,18.05,3021.0,58.81,0,moderate
COMP-02,2026-03-02 10:00:00,3.063,63.54,53.7,17.82,3018.0,59.2,0,moderate
COMP-02,2026-03-02 11:00:00,2.974,63.12,55.46,18.42,3016.0,61.06,0,moderate
COMP-02,2026-03-02 12:00:00,2.547,67.46,54.99,16.09,2994.0,63.22,0,moderate
COMP-02,2026-03-02 13:00:00,3.162,62.14,55.29,19.67,3036.0,61.16,0,moderate
COMP-02,2026-03-02 14:00:00,2.988,66.71,55.92,18.76,3008.0,57.22,0,moderate
COMP-02,2026-03-02 15:00:00,3.051,62.27,55.41,18.16,3041.0,59.67,0,moderate
COMP-02,2026-03-02 16:00:00,3.395,68.02,55.13,18.65,2970.0,59.03,0,moderate
COMP-02,2026-03-02 17:00:00,3.261,66.15,54.39,18.04,2992.0,58.46,0,moderate
COMP-02,2026-03-02 18:00:00,3.334,64.25,53.97,17.51,2996.0,59.73,0,moderate
COMP-02,2026-03-02 19:00:00,2.276,66.89,55.09,17.98,3021.0,58.91,0,moderate
COMP-02,2026-03-02 20:00:00,2.937,67.17,53.46,17.66,2980.0,58.78,0,moderate
COMP-02,2026-03-02 21:00:00,2.522,66.16,56.06,17.28,2980.0,61.03,0,moderate
COMP-02,2026-03-02 22:00:00,3.142,65.95,53.57,17.68,3024.0,60.28,0,moderate
COMP-02,2026-03-02 23:00:00,2.435,65.45,57.1,18.17,2996.0,62.44,0,moderate
COMP-02,2026-03-03 00:00:00,3.316,67.83,54.92,18.28,3014.0,58.16,0,moderate
COMP-02,2026-03-03 01:00:00,3.471,64.95,56.71,19.13,2979.0,57.83,0,moderate
COMP-02,2026-03-03 02:00:00,2.945,65.24,53.39,17.75,3017.0,59.52,0,moderate
COMP-02,2026-03-03 03:00:00,3.103,66.72,57.47,17.43,3021.0,59.26,0,moderate
COMP-02,2026-03-03 04:00:00,3.466,64.36,53.37,16.99,3032.0,60.98,0,moderate
COMP-02,2026-03-03 05:00:00,3.627,67.2,54.92,18.35,2975.0,60.63,0,moderate
COMP-02,2026-03-03 06:00:00,3.506,66.78,53.04,19.17,2970.0,60.88,0,moderate
COMP-02,2026-03-03 07:00:00,3.162,70.69,55.03,17.69,2998.0,57.67,0,moderate
COMP-02,2026-03-03 08:00:00,3.484,64.75,54.79,17.55,3030.0,59.61,0,moderate
COMP-02,2026-03-03 09:00:00,2.71,66.2,51.57,18.69,2978.0,57.16,0,moderate
COMP-02,2026-03-03 10:00:00,2.795,65.93,55.22,17.15,2973.0,61.59,0,moderate
COMP-02,2026-03-03 11:00:00,3.281,66.62,55.78,19.3,2988.0,58.75,0,moderate
COMP-02,2026-03-03 12:00:00,3.008,64.86,53.71,17.94,3005.0,59.95,0,moderate
COMP-02,2026-03-03 13:00:00,3.202,65.93,54.57,18.3,3003.0,57.78,0,moderate
COMP-02,2026-03-03 14:00:00,3.275,65.29,54.67,18.03,2978.0,58.78,0,moderate
COMP-02,2026-03-03 15:00:00,3.279,66.72,57.48,16.0,2982.0,59.53,0,moderate
COMP-02,2026-03-03 16:00:00,2.445,61.16,55.3,17.95,2998.0,59.83,0,moderate
COMP-02,2026-03-03 17:00:00,3.204,64.52,54.18,17.69,2981.0,60.13,0,moderate
COMP-02,2026-03-03 18:00:00,2.81,69.24,53.35,18.31,2974.0,61.06,0,moderate
COMP-02,2026-03-03 19:00:00,3.077,68.08,52.43,18.91,3013.0,61.56,0,moderate
COMP-02,2026-03-03 20:00:00,2.867,65.61,54.81,18.39,2986.0,61.0,0,moderate
COMP-02,2026-03-03 21:00:00,2.873,66.18,55.18,17.47,2988.0,60.18,0,moderate
COMP-02,2026-03-03 22:00:00,2.814,66.04,53.18,19.32,2991.0,59.05,0,moderate
COMP-02,2026-03-03 23:00:00,3.228,66.26,52.87,18.04,3007.0,59.59,0,moderate
COMP-02,2026-03-04 00:00:00,2.95,63.25,55.71,19.02,3001.0,59.94,0,moderate
COMP-02,2026-03-04 01:00:00,2.925,63.67,56.47,18.71,2986.0,60.52,0,moderate
COMP-02,2026-03-04 02:00:00,2.9,63.7,54.57,17.2,2996.0,58.73,0,moderate
COMP-02,2026-03-04 03:00:00,3.176,64.11,55.76,18.85,2995.0,59.79,0,moderate
COMP-02,2026-03-04 04:00:00,2.744,68.15,54.85,18.69,3036.0,61.3,0,moderate
COMP-02,2026-03-04 05:00:00,3.477,62.67,58.9,18.06,3000.0,61.44,0,moderate
COMP-02,2026-03-04 06:00:00,2.803,68.93,54.88,17.64,2980.0,59.38,0,moderate
COMP-02,2026-03-04 07:00:00,2.869,65.81,57.06,18.65,2960.0,59.17,0,moderate
COMP-02,2026-03-04 08:00:00,3.006,62.67,55.85,18.79,3024.0,60.18,0,moderate
COMP-02,2026-03-04 09:00:00,3.142,63.86,54.19,17.67,2998.0,59.89,0,moderate
COMP-02,2026-03-04 10:00:00,2.945,65.88,55.88,18.48,3008.0,57.27,0,moderate
COMP-02,2026-03-04 11:00:00,2.93,62.42,54.91,17.73,3019.0,62.6,0,moderate
COMP-02,2026-03-04 12:00:00,3.325,64.3,53.47,17.56,2981.0,59.0,0,moderate
COMP-02,2026-03-04 13:00:00,2.319,62.73,55.14,18.35,2981.0,59.29,0,moderate
COMP-02,2026-03-04 14:00:00,2.827,66.27,54.36,18.63,3001.0,58.12,0,moderate
COMP-02,2026-03-04 15:00:00,2.752,62.76,54.93,18.41,3058.0,61.52,0,moderate
COMP-02,2026-03-04 16:00:00,2.878,61.98,54.89,17.89,2982.0,58.96,0,moderate
COMP-02,2026-03-04 17:00:00,3.418,67.93,54.67,17.08,2987.0,60.62,0,moderate
COMP-02,2026-03-04 18:00:00,2.795,64.39,53.57,17.75,3021.0,60.95,0,moderate
COMP-02,2026-03-04 19:00:00,2.972,64.21,56.83,18.3,3015.0,59.04,0,moderate
COMP-02,2026-03-04 20:00:00,3.164,65.94,54.89,19.72,2988.0,58.85,0,moderate
COMP-02,2026-03-04 21:00:00,2.765,64.94,55.33,17.22,2960.0,60.38,0,moderate
COMP-02,2026-03-04 22:00:00,2.314,63.35,54.7,17.91,2993.0,57.01,0,moderate
COMP-02,2026-03-04 23:00:00,2.232,63.78,54.39,17.87,3045.0,61.0,0,moderate
COMP-02,2026-03-05 00:00:00,3.4,66.44,55.3,16.21,2989.0,59.62,0,moderate
COMP-02,2026-03-05 01:00:00,3.136,63.07,57.11,17.53,3020.0,58.9,0,moderate
COMP-02,2026-03-05 02:00:00,2.902,64.93,52.66,17.04,2972.0,59.17,0,moderate
COMP-02,2026-03-05 03:00:00,2.897,68.34,53.36,17.68,3021.0,59.65,0,moderate
COMP-02,2026-03-05 04:00:00,2.745,64.41,54.51,19.2,3022.0,59.38,0,moderate
COMP-02,2026-03-05 05:00:00,3.048,67.46,53.82,18.52,3001.0,62.08,0,moderate
COMP-02,2026-03-05 06:00:00,3.217,62.98,58.02,18.14,3031.0,58.27,0,moderate
COMP-02,2026-03-05 07:00:00,2.731,65.37,54.48,19.56,2997.0,58.57,0,moderate
COMP-02,2026-03-05 08:00:00,3.078,67.49,55.71,19.13,3050.0,60.04,0,moderate
COMP-02,2026-03-05 09:00:00,2.741,63.86,54.57,17.36,2997.0,61.68,0,moderate
COMP-02,2026-03-05 10:00:00,2.973,68.83,51.2,16.54,2992.0,59.43,0,moderate
COMP-02,2026-03-05 11:00:00,2.832,64.89,54.39,16.14,3008.0,58.58,0,moderate
COMP-02,2026-03-05 12:00:00,3.273,62.67,53.24,17.3,2970.0,60.12,0,moderate
COMP-02,2026-03-05 13:00:00,3.002,67.01,55.5,17.55,3006.0,61.01,0,moderate
COMP-02,2026-03-05 14:00:00,2.655,68.17,54.55,19.24,2980.0,60.92,0,moderate
COMP-02,2026-03-05 15:00:00,2.975,62.51,53.85,18.96,3024.0,57.99,0,moderate
COMP-02,2026-03-05 16:00:00,3.296,65.88,54.83,18.74,3022.0,60.92,0,moderate
COMP-02,2026-03-05 17:00:00,2.638,63.65,54.36,17.6,2981.0,59.33,0,moderate
COMP-02,2026-03-05 18:00:00,2.917,62.96,56.53,17.85,2989.0,57.83,0,moderate
COMP-02,2026-03-05 19:00:00,2.881,63.24,55.84,17.67,3024.0,61.41,0,moderate
COMP-02,2026-03-05 20:00:00,3.063,65.42,57.6,19.76,3049.0,57.59,0,moderate
COMP-02,2026-03-05 21:00:00,2.936,67.59,56.08,17.5,3000.0,57.95,0,moderate
COMP-02,2026-03-05 22:00:00,3.11,64.88,55.73,17.37,3021.0,61.53,0,moderate
COMP-02,2026-03-05 23:00:00,2.785,65.84,55.9,18.45,3019.0,57.81,0,moderate
COMP-02,2026-03-06 00:00:00,2.948,63.89,56.1,17.23,3019.0,59.03,0,moderate
COMP-02,2026-03-06 01:00:00,2.938,64.75,52.3,18.45,2943.0,58.61,0,moderate
COMP-02,2026-03-06 02:00:00,3.537,63.26,55.78,18.23,2977.0,59.67,0,moderate
COMP-02,2026-03-06 03:00:00,3.094,61.38,52.61,17.41,3037.0,58.91,0,moderate
COMP-02,2026-03-06 04:00:00,3.253,63.98,52.13,17.72,2980.0,58.47,0,moderate
COMP-02,2026-03-06 05:00:00,3.552,67.26,53.33,17.32,2995.0,60.66,0,moderate
COMP-02,2026-03-06 06:00:00,3.076,60.01,55.38,18.81,3049.0,60.96,0,moderate
COMP-02,2026-03-06 07:00:00,2.931,67.2,53.05,17.88,2988.0,58.69,0,moderate
COMP-02,2026-03-06 08:00:00,2.704,65.66,55.76,17.83,3003.0,60.54,0,moderate
COMP-02,2026-03-06 09:00:00,2.63,64.72,57.45,18.65,3011.0,63.79,0,moderate
COMP-02,2026-03-06 10:00:00,2.353,63.95,54.54,18.54,3029.0,59.97,0,moderate
COMP-02,2026-03-06 11:00:00,3.265,65.96,55.3,18.19,3015.0,59.99,0,moderate
COMP-02,2026-03-06 12:00:00,3.137,67.8,53.95,18.84,2987.0,59.87,0,moderate
COMP-02,2026-03-06 13:00:00,2.93,65.52,53.16,17.88,3000.0,60.06,0,moderate
COMP-02,2026-03-06 14:00:00,2.923,64.58,54.71,17.29,2994.0,59.92,0,moderate
COMP-02,2026-03-06 15:00:00,2.7,70.4,53.83,18.12,3023.0,57.3,0,moderate
COMP-02,2026-03-06 16:00:00,3.149,65.17,54.31,17.97,2999.0,60.44,0,moderate
COMP-02,2026-03-06 17:00:00,2.819,61.72,53.9,19.15,3006.0,59.01,0,moderate
COMP-02,2026-03-06 18:00:00,2.921,65.66,52.99,17.79,2988.0,58.36,0,moderate
COMP-02,2026-03-06 19:00:00,2.667,63.82,54.82,19.27,3050.0,57.89,0,moderate
COMP-02,2026-03-06 20:00:00,2.719,64.29,52.11,17.03,2979.0,58.28,0,moderate
COMP-02,2026-03-06 21:00:00,3.279,67.56,55.76,17.81,3053.0,62.5,0,moderate
COMP-02,2026-03-06 22:00:00,3.334,66.76,52.46,17.75,2996.0,59.08,0,moderate
COMP-02,2026-03-06 23:00:00,2.629,61.48,54.11,17.74,3023.0,59.21,0,moderate
COMP-02,2026-03-07 00:00:00,3.178,61.54,56.75,18.91,3003.0,61.41,0,moderate
COMP-02,2026-03-07 01:00:00,2.778,65.28,56.07,17.63,2970.0,61.26,0,moderate
COMP-02,2026-03-07 02:00:00,2.85,66.95,55.0,18.79,2988.0,59.1,0,moderate
COMP-02,2026-03-07 03:00:00,3.36,60.51,58.29,17.93,3028.0,58.49,0,moderate
COMP-02,2026-03-07 04:00:00,2.914,66.96,55.14,17.92,2974.0,62.23,0,moderate
COMP-02,2026-03-07 05:00:00,2.912,69.93,56.59,16.93,2935.0,60.74,0,moderate
COMP-02,2026-03-07 06:00:00,2.508,67.37,54.06,19.0,2955.0,59.08,0,moderate
COMP-02,2026-03-07 07:00:00,2.899,63.41,50.67,19.23,3000.0,62.18,0,moderate
COMP-02,2026-03-07 08:00:00,2.812,66.28,55.34,17.0,2975.0,59.38,0,moderate
COMP-02,2026-03-07 09:00:00,3.138,65.47,55.67,19.29,3001.0,58.92,0,moderate
COMP-02,2026-03-07 10:00:00,2.837,68.56,55.62,16.85,3015.0,58.36,0,moderate
COMP-02,2026-03-07 11:00:00,3.367,67.27,52.84,17.87,3016.0,58.0,0,moderate
COMP-02,2026-03-07 12:00:00,3.119,63.2,59.47,17.92,3009.0,60.23,0,moderate
COMP-02,2026-03-07 13:00:00,3.059,66.17,53.34,17.76,3051.0,55.1,0,moderate
COMP-02,2026-03-07 14:00:00,3.211,63.36,55.15,18.87,3040.0,58.12,0,moderate
COMP-02,2026-03-07 15:00:00,3.06,67.08,55.38,18.6,2976.0,59.91,0,moderate
COMP-02,2026-03-07 16:00:00,3.218,64.49,56.23,16.64,3016.0,61.74,0,moderate
COMP-02,2026-03-07 17:00:00,2.956,64.92,53.97,19.18,3014.0,60.89,0,moderate
COMP-02,2026-03-07 18:00:00,2.974,65.34,55.78,19.34,2972.0,61.85,0,moderate
COMP-02,2026-03-07 19:00:00,2.759,63.9,57.43,18.54,2986.0,59.79,0,moderate
COMP-02,2026-03-07 20:00:00,2.786,65.21,54.31,17.72,2959.0,63.06,0,moderate
COMP-02,2026-03-07 21:00:00,3.39,65.92,54.24,18.18,2986.0,57.5,0,moderate
COMP-02,2026-03-07 22:00:00,3.14,64.44,53.49,17.77,3016.0,58.86,0,moderate
COMP-02,2026-03-07 23:00:00,2.538,65.44,55.36,18.78,3027.0,61.22,0,moderate
COMP-02,2026-03-08 00:00:00,3.317,63.51,53.67,16.57,3055.0,60.22,0,moderate
COMP-02,2026-03-08 01:00:00,3.038,62.54,56.04,18.32,3020.0,58.7,0,moderate
COMP-02,2026-03-08 02:00:00,2.762,64.93,54.28,18.92,3010.0,60.42,0,moderate
COMP-02,2026-03-08 03:00:00,3.536,67.03,54.64,17.8,3046.0,59.07,0,moderate
COMP-02,2026-03-08 04:00:00,3.378,66.97,53.51,18.44,3039.0,59.3,0,moderate
COMP-02,2026-03-08 05:00:00,3.227,66.84,58.23,16.59,2986.0,62.83,0,moderate
COMP-02,2026-03-08 06:00:00,3.048,67.02,55.15,17.24,2997.0,61.51,0,moderate
COMP-02,2026-03-08 07:00:00,3.102,65.37,53.27,18.32,3017.0,60.94,0,moderate
COMP-02,2026-03-08 08:00:00,2.35,63.9,55.42,18.36,2966.0,60.83,0,moderate
COMP-02,2026-03-08 09:00:00,3.225,64.48,52.46,17.54,3010.0,58.31,0,moderate
COMP-02,2026-03-08 10:00:00,3.054,64.76,54.01,18.24,3011.0,58.55,0,moderate
COMP-02,2026-03-08 11:00:00,3.073,63.68,55.64,17.95,3018.0,60.91,0,moderate
COMP-02,2026-03-08 12:00:00,3.066,66.19,55.78,16.53,3022.0,61.41,0,moderate
COMP-02,2026-03-08 13:00:00,2.859,63.78,56.34,17.81,2992.0,61.46,0,moderate
COMP-02,2026-03-08 14:00:00,2.715,61.3,56.95,18.58,3011.0,59.29,0,moderate
COMP-02,2026-03-08 15:00:00,3.028,67.12,54.74,19.06,2990.0,58.67,0,moderate
COMP-02,2026-03-08 16:00:00,2.6,66.02,56.34,17.81,3024.0,60.63,0,moderate
COMP-02,2026-03-08 17:00:00,3.085,61.55,56.2,18.31,3005.0,57.82,0,moderate
COMP-02,2026-03-08 18:00:00,2.692,63.7,56.27,18.14,3024.0,59.29,0,moderate
COMP-02,2026-03-08 19:00:00,3.29,64.81,52.78,18.43,2955.0,61.7,0,moderate
COMP-02,2026-03-08 20:00:00,2.572,64.99,55.39,17.48,2968.0,59.14,0,moderate
COMP-02,2026-03-08 21:00:00,2.987,69.21,54.56,17.94,3008.0,61.08,0,moderate
COMP-02,2026-03-08 22:00:00,3.022,63.08,56.96,18.44,2969.0,56.87,0,moderate
